clip,segment,actual_type,is_noisy,verdict,conf_synthetic,conf_real,correct
rasa_Hindi_Male_052_multi_no_no_ou_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_052_multi_no_ou_wn_hv,0,genuine,False,synthetic,0.7728,0.2272,False
rasa_Hindi_Male_052_multi_no_ou_wn_hv,1,outdoor,True,synthetic,0.9888,0.0112,True
rasa_Hindi_Male_052_multi_no_ou_wn_hv,2,white_noise,True,synthetic,0.9838,0.0162,True
rasa_Hindi_Male_052_multi_no_ou_wn_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_cr_wn_hu_no,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_cr_wn_hu_no,1,white_noise,True,synthetic,0.9917,0.0083,True
rasa_Hindi_Male_053_multi_cr_wn_hu_no,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_053_multi_cr_wn_hu_no,3,genuine,False,synthetic,0.6383,0.3617,False
rasa_Hindi_Male_053_multi_hu_no_ra_no,0,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_053_multi_hu_no_ra_no,1,genuine,False,synthetic,0.6119,0.3881,False
rasa_Hindi_Male_053_multi_hu_no_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_hu_no_ra_no,3,genuine,False,synthetic,0.6383,0.3617,False
rasa_Hindi_Male_053_multi_no_hu_cr_ra,0,genuine,False,synthetic,0.7161,0.2839,False
rasa_Hindi_Male_053_multi_no_hu_cr_ra,1,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_053_multi_no_hu_cr_ra,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_no_hu_cr_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_ra_no_no_ou,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_053_multi_ra_no_no_ou,1,genuine,False,synthetic,0.6119,0.3881,False
rasa_Hindi_Male_053_multi_ra_no_no_ou,2,genuine,False,synthetic,0.6669,0.3331,False
rasa_Hindi_Male_053_multi_ra_no_no_ou,3,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_054_multi_cr_no_no_hu,0,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_054_multi_cr_no_no_hu,1,genuine,False,synthetic,0.6735,0.3265,False
rasa_Hindi_Male_054_multi_cr_no_no_hu,2,genuine,False,real,0.4205,0.5795,True
rasa_Hindi_Male_054_multi_cr_no_no_hu,3,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_054_multi_no_no_no_ou,0,genuine,False,real,0.3159,0.6841,True
rasa_Hindi_Male_054_multi_no_no_no_ou,1,genuine,False,synthetic,0.6735,0.3265,False
rasa_Hindi_Male_054_multi_no_no_no_ou,2,genuine,False,real,0.4205,0.5795,True
rasa_Hindi_Male_054_multi_no_no_no_ou,3,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_054_multi_no_no_ou_hu,0,genuine,False,real,0.3159,0.6841,True
rasa_Hindi_Male_054_multi_no_no_ou_hu,1,genuine,False,synthetic,0.6735,0.3265,False
rasa_Hindi_Male_054_multi_no_no_ou_hu,2,outdoor,True,synthetic,0.9992,0.0008,True
rasa_Hindi_Male_054_multi_no_no_ou_hu,3,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_054_multi_no_wn_ou_hu,0,genuine,False,real,0.3159,0.6841,True
rasa_Hindi_Male_054_multi_no_wn_ou_hu,1,white_noise,True,synthetic,0.9958,0.0042,True
rasa_Hindi_Male_054_multi_no_wn_ou_hu,2,outdoor,True,synthetic,0.9951,0.0049,True
rasa_Hindi_Male_054_multi_no_wn_ou_hu,3,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_055_multi_cr_no_wn_no,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_055_multi_cr_no_wn_no,1,genuine,False,synthetic,0.7755,0.2245,False
rasa_Hindi_Male_055_multi_cr_no_wn_no,2,white_noise,True,synthetic,0.9838,0.0162,True
rasa_Hindi_Male_055_multi_cr_no_wn_no,3,genuine,False,real,0.414,0.586,True
rasa_Hindi_Male_055_multi_hv_no_hu_ou,0,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_055_multi_hv_no_hu_ou,1,genuine,False,synthetic,0.7755,0.2245,False
rasa_Hindi_Male_055_multi_hv_no_hu_ou,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_055_multi_hv_no_hu_ou,3,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_055_multi_no_no_wn_no,0,genuine,False,real,0.2677,0.7323,True
rasa_Hindi_Male_055_multi_no_no_wn_no,1,genuine,False,synthetic,0.7755,0.2245,False
rasa_Hindi_Male_055_multi_no_no_wn_no,2,white_noise,True,synthetic,0.9907,0.0093,True
rasa_Hindi_Male_055_multi_no_no_wn_no,3,genuine,False,real,0.414,0.586,True
rasa_Hindi_Male_055_multi_ra_no_hu_wn,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_055_multi_ra_no_hu_wn,1,genuine,False,synthetic,0.7755,0.2245,False
rasa_Hindi_Male_055_multi_ra_no_hu_wn,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_055_multi_ra_no_hu_wn,3,white_noise,True,synthetic,0.9334,0.0666,True
rasa_Hindi_Male_056_multi_no_hu_no_no,0,genuine,False,real,0.4574,0.5426,True
rasa_Hindi_Male_056_multi_no_hu_no_no,1,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_056_multi_no_hu_no_no,2,genuine,False,synthetic,0.9092,0.0908,False
rasa_Hindi_Male_056_multi_no_hu_no_no,3,genuine,False,synthetic,0.8501,0.1499,False
rasa_Hindi_Male_056_multi_no_hv_no_no,0,genuine,False,real,0.4574,0.5426,True
rasa_Hindi_Male_056_multi_no_hv_no_no,1,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_056_multi_no_hv_no_no,2,genuine,False,synthetic,0.9092,0.0908,False
rasa_Hindi_Male_056_multi_no_hv_no_no,3,genuine,False,synthetic,0.8501,0.1499,False
rasa_Hindi_Male_056_multi_no_wn_no_hv,0,genuine,False,real,0.4574,0.5426,True
rasa_Hindi_Male_056_multi_no_wn_no_hv,1,white_noise,True,synthetic,0.9971,0.0029,True
rasa_Hindi_Male_056_multi_no_wn_no_hv,2,genuine,False,synthetic,0.9092,0.0908,False
rasa_Hindi_Male_056_multi_no_wn_no_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_056_multi_ra_cr_no_no,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_056_multi_ra_cr_no_no,1,crowd,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_056_multi_ra_cr_no_no,2,genuine,False,synthetic,0.9092,0.0908,False
rasa_Hindi_Male_056_multi_ra_cr_no_no,3,genuine,False,synthetic,0.8501,0.1499,False
rasa_Hindi_Male_057_multi_no_hv_cr_no,0,genuine,False,real,0.4752,0.5248,True
rasa_Hindi_Male_057_multi_no_hv_cr_no,1,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_057_multi_no_hv_cr_no,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_057_multi_no_hv_cr_no,3,genuine,False,real,0.4649,0.5351,True
rasa_Hindi_Male_057_multi_no_hv_hu_cr,0,genuine,False,real,0.4752,0.5248,True
rasa_Hindi_Male_057_multi_no_hv_hu_cr,1,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_057_multi_no_hv_hu_cr,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_057_multi_no_hv_hu_cr,3,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_057_multi_no_ou_hu_no,0,genuine,False,real,0.4752,0.5248,True
rasa_Hindi_Male_057_multi_no_ou_hu_no,1,outdoor,True,synthetic,0.997,0.003,True
rasa_Hindi_Male_057_multi_no_ou_hu_no,2,human,True,synthetic,0.9987,0.0013,True
rasa_Hindi_Male_057_multi_no_ou_hu_no,3,genuine,False,real,0.4649,0.5351,True
rasa_Hindi_Male_057_multi_ou_no_no_no,0,outdoor,True,synthetic,0.9986,0.0014,True
rasa_Hindi_Male_057_multi_ou_no_no_no,1,genuine,False,real,0.3167,0.6833,True
rasa_Hindi_Male_057_multi_ou_no_no_no,2,genuine,False,real,0.2467,0.7533,True
rasa_Hindi_Male_057_multi_ou_no_no_no,3,genuine,False,real,0.4649,0.5351,True
rasa_Hindi_Male_058_multi_cr_no_no_no,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_058_multi_cr_no_no_no,1,genuine,False,synthetic,0.9775,0.0225,False
rasa_Hindi_Male_058_multi_cr_no_no_no,2,genuine,False,synthetic,0.8963,0.1037,False
rasa_Hindi_Male_058_multi_cr_no_no_no,3,genuine,False,real,0.4604,0.5396,True
rasa_Hindi_Male_058_multi_hv_ou_no_no,0,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_058_multi_hv_ou_no_no,1,outdoor,True,synthetic,0.9986,0.0014,True
rasa_Hindi_Male_058_multi_hv_ou_no_no,2,genuine,False,synthetic,0.8963,0.1037,False
rasa_Hindi_Male_058_multi_hv_ou_no_no,3,genuine,False,real,0.4604,0.5396,True
rasa_Hindi_Male_058_multi_hv_ra_no_wn,0,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_058_multi_hv_ra_no_wn,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_058_multi_hv_ra_no_wn,2,genuine,False,synthetic,0.8963,0.1037,False
rasa_Hindi_Male_058_multi_hv_ra_no_wn,3,white_noise,True,synthetic,0.9858,0.0142,True
rasa_Hindi_Male_058_multi_no_ou_no_no,0,genuine,False,synthetic,0.5023,0.4977,False
rasa_Hindi_Male_058_multi_no_ou_no_no,1,outdoor,True,synthetic,0.9987,0.0013,True
rasa_Hindi_Male_058_multi_no_ou_no_no,2,genuine,False,synthetic,0.8963,0.1037,False
rasa_Hindi_Male_058_multi_no_ou_no_no,3,genuine,False,real,0.4604,0.5396,True
rasa_Hindi_Male_059_multi_cr_no_ra_wn,0,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_059_multi_cr_no_ra_wn,1,genuine,False,synthetic,0.6274,0.3726,False
rasa_Hindi_Male_059_multi_cr_no_ra_wn,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_059_multi_cr_no_ra_wn,3,white_noise,True,synthetic,0.9946,0.0054,True
rasa_Hindi_Male_059_multi_no_no_hu_wn,0,genuine,False,synthetic,0.5222,0.4778,False
rasa_Hindi_Male_059_multi_no_no_hu_wn,1,genuine,False,synthetic,0.6274,0.3726,False
rasa_Hindi_Male_059_multi_no_no_hu_wn,2,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_059_multi_no_no_hu_wn,3,white_noise,True,synthetic,0.9977,0.0023,True
rasa_Hindi_Male_059_multi_no_ou_hu_no,0,genuine,False,synthetic,0.5222,0.4778,False
rasa_Hindi_Male_059_multi_no_ou_hu_no,1,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_059_multi_no_ou_hu_no,2,human,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_059_multi_no_ou_hu_no,3,genuine,False,synthetic,0.949,0.051,False
rasa_Hindi_Male_059_multi_no_wn_hu_ou,0,genuine,False,synthetic,0.5222,0.4778,False
rasa_Hindi_Male_059_multi_no_wn_hu_ou,1,white_noise,True,synthetic,0.9586,0.0414,True
rasa_Hindi_Male_059_multi_no_wn_hu_ou,2,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_059_multi_no_wn_hu_ou,3,outdoor,True,synthetic,0.9987,0.0013,True
rasa_Hindi_Male_060_multi_hv_wn_hu_no,0,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_060_multi_hv_wn_hu_no,1,white_noise,True,synthetic,0.998,0.002,True
rasa_Hindi_Male_060_multi_hv_wn_hu_no,2,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_060_multi_hv_wn_hu_no,3,genuine,False,synthetic,0.8444,0.1556,False
rasa_Hindi_Male_060_multi_no_hv_no_no,0,genuine,False,synthetic,0.8783,0.1217,False
rasa_Hindi_Male_060_multi_no_hv_no_no,1,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_060_multi_no_hv_no_no,2,genuine,False,real,0.3848,0.6152,True
rasa_Hindi_Male_060_multi_no_hv_no_no,3,genuine,False,synthetic,0.8444,0.1556,False
rasa_Hindi_Male_060_multi_no_no_hu_cr,0,genuine,False,synthetic,0.8783,0.1217,False
rasa_Hindi_Male_060_multi_no_no_hu_cr,1,genuine,False,synthetic,0.7074,0.2926,False
rasa_Hindi_Male_060_multi_no_no_hu_cr,2,human,True,synthetic,0.999,0.001,True
rasa_Hindi_Male_060_multi_no_no_hu_cr,3,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_060_multi_ra_no_no_ou,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_060_multi_ra_no_no_ou,1,genuine,False,synthetic,0.7074,0.2926,False
rasa_Hindi_Male_060_multi_ra_no_no_ou,2,genuine,False,real,0.3848,0.6152,True
rasa_Hindi_Male_060_multi_ra_no_no_ou,3,outdoor,True,synthetic,0.9989,0.0011,True
rasa_Hindi_Male_061_multi_cr_no_hu_no,0,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_061_multi_cr_no_hu_no,1,genuine,False,synthetic,0.6941,0.3059,False
rasa_Hindi_Male_061_multi_cr_no_hu_no,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_061_multi_cr_no_hu_no,3,genuine,False,synthetic,0.9191,0.0809,False
rasa_Hindi_Male_061_multi_no_hu_no_no,0,genuine,False,real,0.3829,0.6171,True
rasa_Hindi_Male_061_multi_no_hu_no_no,1,human,True,synthetic,0.9986,0.0014,True
rasa_Hindi_Male_061_multi_no_hu_no_no,2,genuine,False,synthetic,0.6267,0.3733,False
rasa_Hindi_Male_061_multi_no_hu_no_no,3,genuine,False,synthetic,0.9191,0.0809,False
rasa_Hindi_Male_061_multi_no_ra_no_no,0,genuine,False,real,0.3829,0.6171,True
rasa_Hindi_Male_061_multi_no_ra_no_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_061_multi_no_ra_no_no,2,genuine,False,synthetic,0.6267,0.3733,False
rasa_Hindi_Male_061_multi_no_ra_no_no,3,genuine,False,synthetic,0.9191,0.0809,False
rasa_Hindi_Male_061_multi_wn_no_ou_hv,0,white_noise,True,synthetic,0.9937,0.0063,True
rasa_Hindi_Male_061_multi_wn_no_ou_hv,1,genuine,False,synthetic,0.6941,0.3059,False
rasa_Hindi_Male_061_multi_wn_no_ou_hv,2,outdoor,True,synthetic,0.9993,0.0007,True
rasa_Hindi_Male_061_multi_wn_no_ou_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_062_multi_cr_no_ou_hu,0,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_062_multi_cr_no_ou_hu,1,genuine,False,synthetic,0.5752,0.4248,False
rasa_Hindi_Male_062_multi_cr_no_ou_hu,2,outdoor,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_062_multi_cr_no_ou_hu,3,human,True,synthetic,0.9989,0.0011,True
rasa_Hindi_Male_062_multi_ou_cr_no_hv,0,outdoor,True,synthetic,0.9967,0.0033,True
rasa_Hindi_Male_062_multi_ou_cr_no_hv,1,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_062_multi_ou_cr_no_hv,2,genuine,False,real,0.4673,0.5327,True
rasa_Hindi_Male_062_multi_ou_cr_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_062_multi_ou_no_hu_no,0,outdoor,True,synthetic,0.9989,0.0011,True
rasa_Hindi_Male_062_multi_ou_no_hu_no,1,genuine,False,synthetic,0.5752,0.4248,False
rasa_Hindi_Male_062_multi_ou_no_hu_no,2,human,True,synthetic,0.9981,0.0019,True
rasa_Hindi_Male_062_multi_ou_no_hu_no,3,genuine,False,synthetic,0.8344,0.1656,False
rasa_Hindi_Male_062_multi_wn_no_hu_no,0,white_noise,True,synthetic,0.9973,0.0027,True
rasa_Hindi_Male_062_multi_wn_no_hu_no,1,genuine,False,synthetic,0.5752,0.4248,False
rasa_Hindi_Male_062_multi_wn_no_hu_no,2,human,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_062_multi_wn_no_hu_no,3,genuine,False,synthetic,0.8344,0.1656,False
rasa_Hindi_Male_063_multi_no_hv_ou_cr,0,genuine,False,synthetic,0.5103,0.4897,False
rasa_Hindi_Male_063_multi_no_hv_ou_cr,1,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_063_multi_no_hv_ou_cr,2,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_063_multi_no_hv_ou_cr,3,crowd,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_063_multi_ou_no_no_no,0,outdoor,True,synthetic,0.9973,0.0027,True
rasa_Hindi_Male_063_multi_ou_no_no_no,1,genuine,False,synthetic,0.5482,0.4518,False
rasa_Hindi_Male_063_multi_ou_no_no_no,2,genuine,False,synthetic,0.5215,0.4785,False
rasa_Hindi_Male_063_multi_ou_no_no_no,3,genuine,False,real,0.1453,0.8547,True
rasa_Hindi_Male_063_multi_ra_no_ou_hv,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_063_multi_ra_no_ou_hv,1,genuine,False,synthetic,0.5482,0.4518,False
rasa_Hindi_Male_063_multi_ra_no_ou_hv,2,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_063_multi_ra_no_ou_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_063_multi_wn_cr_no_hv,0,white_noise,True,synthetic,0.9698,0.0302,True
rasa_Hindi_Male_063_multi_wn_cr_no_hv,1,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_063_multi_wn_cr_no_hv,2,genuine,False,synthetic,0.5215,0.4785,False
rasa_Hindi_Male_063_multi_wn_cr_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_064_multi_no_no_cr_hv,0,genuine,False,synthetic,0.7237,0.2763,False
rasa_Hindi_Male_064_multi_no_no_cr_hv,1,genuine,False,synthetic,0.5738,0.4262,False
rasa_Hindi_Male_064_multi_no_no_cr_hv,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_064_multi_no_no_cr_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_064_multi_no_no_ra_hu,0,genuine,False,synthetic,0.7237,0.2763,False
rasa_Hindi_Male_064_multi_no_no_ra_hu,1,genuine,False,synthetic,0.5738,0.4262,False
rasa_Hindi_Male_064_multi_no_no_ra_hu,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_064_multi_no_no_ra_hu,3,human,True,synthetic,0.9994,0.0006,True
rasa_Hindi_Male_064_multi_no_wn_hu_ra,0,genuine,False,synthetic,0.7237,0.2763,False
rasa_Hindi_Male_064_multi_no_wn_hu_ra,1,white_noise,True,synthetic,0.9725,0.0275,True
rasa_Hindi_Male_064_multi_no_wn_hu_ra,2,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_064_multi_no_wn_hu_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_064_multi_ou_ra_no_cr,0,outdoor,True,synthetic,0.9958,0.0042,True
rasa_Hindi_Male_064_multi_ou_ra_no_cr,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_064_multi_ou_ra_no_cr,2,genuine,False,synthetic,0.6239,0.3761,False
rasa_Hindi_Male_064_multi_ou_ra_no_cr,3,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_065_multi_cr_wn_no_hv,0,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_065_multi_cr_wn_no_hv,1,white_noise,True,synthetic,0.9974,0.0026,True
rasa_Hindi_Male_065_multi_cr_wn_no_hv,2,genuine,False,synthetic,0.8379,0.1621,False
rasa_Hindi_Male_065_multi_cr_wn_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_065_multi_hv_no_cr_ou,0,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_065_multi_hv_no_cr_ou,1,genuine,False,synthetic,0.9043,0.0957,False
rasa_Hindi_Male_065_multi_hv_no_cr_ou,2,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_065_multi_hv_no_cr_ou,3,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_065_multi_no_no_cr_hv,0,genuine,False,synthetic,0.6006,0.3994,False
rasa_Hindi_Male_065_multi_no_no_cr_hv,1,genuine,False,synthetic,0.9043,0.0957,False
rasa_Hindi_Male_065_multi_no_no_cr_hv,2,crowd,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_065_multi_no_no_cr_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_065_multi_no_ou_no_no,0,genuine,False,synthetic,0.6006,0.3994,False
rasa_Hindi_Male_065_multi_no_ou_no_no,1,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_065_multi_no_ou_no_no,2,genuine,False,synthetic,0.8379,0.1621,False
rasa_Hindi_Male_065_multi_no_ou_no_no,3,genuine,False,real,0.3416,0.6584,True
rasa_Hindi_Male_066_multi_hu_no_no_no,0,human,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_066_multi_hu_no_no_no,1,genuine,False,synthetic,0.7405,0.2595,False
rasa_Hindi_Male_066_multi_hu_no_no_no,2,genuine,False,synthetic,0.6008,0.3992,False
rasa_Hindi_Male_066_multi_hu_no_no_no,3,genuine,False,real,0.347,0.653,True
rasa_Hindi_Male_066_multi_hv_no_no_no,0,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_066_multi_hv_no_no_no,1,genuine,False,synthetic,0.7405,0.2595,False
rasa_Hindi_Male_066_multi_hv_no_no_no,2,genuine,False,synthetic,0.6008,0.3992,False
rasa_Hindi_Male_066_multi_hv_no_no_no,3,genuine,False,real,0.347,0.653,True
rasa_Hindi_Male_066_multi_no_cr_no_no,0,genuine,False,real,0.4767,0.5233,True
rasa_Hindi_Male_066_multi_no_cr_no_no,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_066_multi_no_cr_no_no,2,genuine,False,synthetic,0.6008,0.3992,False
rasa_Hindi_Male_066_multi_no_cr_no_no,3,genuine,False,real,0.347,0.653,True
rasa_Hindi_Male_066_multi_no_wn_ou_no,0,genuine,False,real,0.4767,0.5233,True
rasa_Hindi_Male_066_multi_no_wn_ou_no,1,white_noise,True,synthetic,0.993,0.007,True
rasa_Hindi_Male_066_multi_no_wn_ou_no,2,outdoor,True,synthetic,0.9952,0.0048,True
rasa_Hindi_Male_066_multi_no_wn_ou_no,3,genuine,False,real,0.347,0.653,True
rasa_Hindi_Male_067_multi_hv_no_no_no,0,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_067_multi_hv_no_no_no,1,genuine,False,real,0.2283,0.7717,True
rasa_Hindi_Male_067_multi_hv_no_no_no,2,genuine,False,synthetic,0.8979,0.1021,False
rasa_Hindi_Male_067_multi_hv_no_no_no,3,genuine,False,real,0.1554,0.8446,True
rasa_Hindi_Male_067_multi_no_no_hu_no,0,genuine,False,real,0.2882,0.7118,True
rasa_Hindi_Male_067_multi_no_no_hu_no,1,genuine,False,real,0.2283,0.7717,True
rasa_Hindi_Male_067_multi_no_no_hu_no,2,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_067_multi_no_no_hu_no,3,genuine,False,real,0.1554,0.8446,True
rasa_Hindi_Male_067_multi_no_no_ra_hv,0,genuine,False,real,0.2882,0.7118,True
rasa_Hindi_Male_067_multi_no_no_ra_hv,1,genuine,False,real,0.2283,0.7717,True
rasa_Hindi_Male_067_multi_no_no_ra_hv,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_067_multi_no_no_ra_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_067_multi_no_no_wn_no,0,genuine,False,real,0.2882,0.7118,True
rasa_Hindi_Male_067_multi_no_no_wn_no,1,genuine,False,real,0.2283,0.7717,True
rasa_Hindi_Male_067_multi_no_no_wn_no,2,white_noise,True,synthetic,0.9967,0.0033,True
rasa_Hindi_Male_067_multi_no_no_wn_no,3,genuine,False,real,0.1554,0.8446,True
rasa_Hindi_Male_068_multi_hu_no_no_ra,0,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_068_multi_hu_no_no_ra,1,genuine,False,synthetic,0.7618,0.2382,False
rasa_Hindi_Male_068_multi_hu_no_no_ra,2,genuine,False,synthetic,0.5479,0.4521,False
rasa_Hindi_Male_068_multi_hu_no_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_068_multi_hu_no_ra_no,0,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_068_multi_hu_no_ra_no,1,genuine,False,synthetic,0.7618,0.2382,False
rasa_Hindi_Male_068_multi_hu_no_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_068_multi_hu_no_ra_no,3,genuine,False,synthetic,0.7272,0.2728,False
rasa_Hindi_Male_068_multi_no_cr_hv_ou,0,genuine,False,synthetic,0.877,0.123,False
rasa_Hindi_Male_068_multi_no_cr_hv_ou,1,crowd,True,synthetic,0.9994,0.0006,True
rasa_Hindi_Male_068_multi_no_cr_hv_ou,2,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_068_multi_no_cr_hv_ou,3,outdoor,True,synthetic,0.9871,0.0129,True
rasa_Hindi_Male_068_multi_no_no_ou_no,0,genuine,False,synthetic,0.877,0.123,False
rasa_Hindi_Male_068_multi_no_no_ou_no,1,genuine,False,synthetic,0.7618,0.2382,False
rasa_Hindi_Male_068_multi_no_no_ou_no,2,outdoor,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_068_multi_no_no_ou_no,3,genuine,False,synthetic,0.7272,0.2728,False
rasa_Hindi_Male_069_multi_hu_ou_no_hv,0,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_069_multi_hu_ou_no_hv,1,outdoor,True,synthetic,0.9924,0.0076,True
rasa_Hindi_Male_069_multi_hu_ou_no_hv,2,genuine,False,real,0.4033,0.5967,True
rasa_Hindi_Male_069_multi_hu_ou_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_069_multi_no_cr_no_no,0,genuine,False,synthetic,0.7595,0.2405,False
rasa_Hindi_Male_069_multi_no_cr_no_no,1,crowd,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_069_multi_no_cr_no_no,2,genuine,False,real,0.4033,0.5967,True
rasa_Hindi_Male_069_multi_no_cr_no_no,3,genuine,False,synthetic,0.8865,0.1135,False
rasa_Hindi_Male_069_multi_no_no_wn_ra,0,genuine,False,synthetic,0.7595,0.2405,False
rasa_Hindi_Male_069_multi_no_no_wn_ra,1,genuine,False,synthetic,0.6362,0.3638,False
rasa_Hindi_Male_069_multi_no_no_wn_ra,2,white_noise,True,synthetic,0.9887,0.0113,True
rasa_Hindi_Male_069_multi_no_no_wn_ra,3,rain,True,synthetic,1.0,0.0,True
