file,gt_assignment,is_manipulated,n_noisy_segs,dominant_type,dominant_conf,dominant_correct,seg0_ratio,seg0_type,seg0_conf,seg1_ratio,seg1_type,seg1_conf,seg2_ratio,seg2_type,seg2_conf,seg3_ratio,seg3_type,seg3_conf
rasa_Hindi_Male_094_multi_ra_no_ou_no.wav,s0=rain; s2=outdoor,True,2,rain,4.3218,True,5672.3619,rain,1.0,0.7142,genuine,0.0,3168.2168,outdoor,1.0,1.2858,genuine,0.0
rasa_Hindi_Male_094_multi_wn_no_hv_ra.wav,s0=white_noise; s2=hvac; s3=rain,True,3,rain,0.676,True,5.2056,white_noise,1.0,0.0008,genuine,0.0,1.9992,hvac,1.0,6.6228,rain,0.9985
rasa_Hindi_Male_095_multi_cr_no_no_no.wav,s0=crowd,True,1,crowd,7.7721,True,2372.4412,crowd,1.0,1.141,genuine,0.0,1.1969,genuine,0.0,0.859,genuine,0.0
rasa_Hindi_Male_095_multi_hu_ou_no_ra.wav,s0=human; s1=outdoor; s3=rain,True,3,rain,0.9402,True,11.9015,human,1.0,1.9966,outdoor,1.0,0.0034,genuine,0.0,15.7884,rain,1.0
rasa_Hindi_Male_095_multi_no_hv_hu_no.wav,s1=hvac; s2=human,True,2,human,4.3445,True,0.5705,genuine,0.0,974.4641,hvac,1.0,5982.6503,human,0.9991,1.4295,genuine,0.0
rasa_Hindi_Male_095_multi_no_ra_cr_no.wav,s1=rain; s2=crowd,True,2,outdoor,4.278,False,0.5705,genuine,0.0,5196.8127,outdoor,1.0,3686.702,hvac,1.0,1.4295,genuine,0.0
rasa_Hindi_Male_096_multi_hv_no_no_no.wav,s0=hvac,True,2,hvac,2.7772,True,257.3676,hvac,1.0,0.5477,genuine,0.0,1.4523,genuine,0.0,1.9549,crowd,1.0
rasa_Hindi_Male_096_multi_hv_no_no_ra.wav,s0=hvac; s3=rain,True,2,rain,3.5156,True,232.8982,hvac,1.0,0.5477,genuine,0.0,1.4523,genuine,0.0,1130.3004,rain,1.0
rasa_Hindi_Male_096_multi_ra_ou_no_no.wav,s0=rain; s1=outdoor,True,2,rain,3.4681,True,1027.8664,rain,1.0,268.0829,outdoor,1.0,0.8525,genuine,0.0,1.1475,genuine,0.0
rasa_Hindi_Male_096_multi_wn_no_no_cr.wav,s0=white_noise; s3=crowd,True,2,white_noise,3.5732,True,1268.6148,white_noise,1.0,0.5477,genuine,0.0,1.4523,genuine,0.0,114.8505,crowd,1.0
rasa_Hindi_Male_097_multi_no_cr_no_hu.wav,s1=crowd; s3=human,True,2,hvac,3.8944,False,1.61,genuine,0.0,2412.3864,hvac,1.0,0.39,genuine,0.0,2259.8714,human,1.0
rasa_Hindi_Male_097_multi_no_hu_ra_ou.wav,s1=human; s2=rain; s3=outdoor,True,3,rain,1.0622,True,0.0088,genuine,0.0,20.3477,human,1.0,23.205,rain,1.0,1.9912,outdoor,1.0
rasa_Hindi_Male_097_multi_no_hv_no_ra.wav,s1=hvac; s3=rain,True,2,rain,3.9971,True,1.61,genuine,0.0,738.1871,hvac,1.0,0.39,genuine,0.0,2962.9515,rain,1.0
rasa_Hindi_Male_097_multi_ou_no_wn_hv.wav,s0=outdoor; s2=white_noise; s3=hvac,True,3,white_noise,0.9576,True,4.3767,outdoor,1.0,0.0107,genuine,0.0,16.6877,white_noise,1.0,1.9893,hvac,0.9998
rasa_Hindi_Male_098_multi_no_no_hv_ou.wav,s2=hvac; s3=outdoor,True,2,hvac,3.2116,True,1.0415,genuine,0.0,0.9585,genuine,0.0,614.9636,hvac,1.0,214.9639,outdoor,1.0
rasa_Hindi_Male_098_multi_no_ra_no_hu.wav,s1=rain; s3=human,True,2,rain,3.7596,True,0.7815,genuine,0.0,1842.0204,rain,1.0,1.2185,genuine,0.0,1328.8452,human,1.0
rasa_Hindi_Male_098_multi_ra_wn_no_no.wav,s0=rain; s1=white_noise,True,2,rain,3.7718,True,1887.6016,rain,1.0,1766.3206,white_noise,1.0,1.4736,genuine,0.0,0.5264,genuine,0.0
rasa_Hindi_Male_098_multi_wn_no_ou_no.wav,s0=white_noise; s2=outdoor,True,2,white_noise,3.7826,True,1928.8522,white_noise,1.0,1.246,genuine,0.0,252.0425,outdoor,1.0,0.754,genuine,0.0
rasa_Hindi_Male_099_multi_hv_ou_ra_no.wav,s0=hvac; s1=outdoor; s2=rain,True,3,rain,0.935,True,3.436,hvac,1.0,1.9902,outdoor,1.0,15.5275,rain,1.0,0.0098,genuine,0.0
rasa_Hindi_Male_099_multi_no_no_hv_ra.wav,s2=hvac; s3=rain,True,2,rain,3.9477,True,0.8873,genuine,0.0,1.1127,genuine,0.0,546.9342,hvac,1.0,2683.7742,rain,1.0
rasa_Hindi_Male_099_multi_no_ra_no_no.wav,s1=rain,True,2,rain,3.8995,True,1.1669,genuine,0.0,2437.3736,rain,1.0,0.8331,genuine,0.0,2.6209,crowd,1.0
rasa_Hindi_Male_099_multi_ra_no_no_no.wav,s0=rain,True,2,rain,4.2432,True,4847.0429,rain,1.0,1.2744,genuine,0.0,0.7256,genuine,0.0,2.2827,crowd,1.0
rasa_Hindi_Male_100_multi_no_no_hv_ra.wav,s2=hvac; s3=rain,True,2,rain,3.656,True,1.5543,genuine,0.0,0.4457,genuine,0.0,332.6517,hvac,1.0,1497.1889,rain,1.0
rasa_Hindi_Male_100_multi_no_no_no_hu.wav,s3=human,True,2,human,4.2573,True,5.2071,outdoor,0.9984,1.4933,genuine,0.0,0.5067,genuine,0.0,4971.3104,human,1.0
rasa_Hindi_Male_100_multi_no_no_no_hv.wav,s3=hvac,True,2,hvac,3.4244,True,5.2071,outdoor,0.9984,1.4933,genuine,0.0,0.5067,genuine,0.0,941.6822,hvac,1.0
rasa_Hindi_Male_100_multi_no_no_wn_no.wav,s2=white_noise,True,2,white_noise,4.3678,True,5.6751,rain,1.0,1.6275,genuine,0.0,6219.5315,white_noise,1.0,0.3725,genuine,0.0
